src_vid,dst_vid
DB02317,SMP0000495
DB02317,SMP0000580
DB02317,SMP0000010
DB02317,SMP0000496
DB02317,SMP0000579
DB02345,SMP0000029
DB02377,SMP0000167
DB02377,SMP0000220
DB02377,SMP0000512
DB02377,SMP0000536
DB02377,SMP0000537
DB02377,SMP0000050
DB02377,SMP0000210
DB02377,SMP0000364
DB02377,SMP0000365
DB02377,SMP0000428
DB02377,SMP0000535
DB02377,SMP0000144
DB02377,SMP0000168
DB02377,SMP0000203
DB02377,SMP0000427
DB02377,SMP0000430
DB02377,SMP0000513
DB02385,SMP0000486
DB02385,SMP0000487
DB02385,SMP0000488
DB02385,SMP0000005
DB02385,SMP0000489
DB02385,SMP0000490
DB02385,SMP0000491
DB02431,SMP0000046
DB02431,SMP0000202
DB02431,SMP0000216
DB02431,SMP0000217
DB02431,SMP0000240
DB02431,SMP0000248
DB02431,SMP0000251
DB02431,SMP0000254
DB02431,SMP0000293
DB02431,SMP0000294
DB02431,SMP0000390
DB02431,SMP0000713
DB02431,SMP0000730
DB02431,SMP0000731
DB02431,SMP0014216
DB02431,SMP0014218
DB02431,SMP0014220
DB02431,SMP0014224
DB02431,SMP0014228
DB02431,SMP0014229
DB02431,SMP0014230
DB02431,SMP0014233
DB02431,SMP0014235
DB02431,SMP0014240
DB02431,SMP0014242
DB02431,SMP0014245
DB02431,SMP0014248
DB02431,SMP0014249
DB02431,SMP0014255
DB02431,SMP0014267
DB02515,SMP0000124
DB02515,SMP0000187
DB02515,SMP0015901
DB02515,SMP0015910
DB02515,SMP0015911
DB02515,SMP0015912
DB02515,SMP0015915
DB02515,SMP0015916
DB02515,SMP0015918
DB02515,SMP0015922
DB02515,SMP0015924
DB02515,SMP0015926
DB02515,SMP0015935
DB02515,SMP0015938
DB02515,SMP0015939
DB02515,SMP0015949
DB02515,SMP0015950
DB02515,SMP0015951
DB02515,SMP0015952
DB02515,SMP0015957
DB02515,SMP0015960
DB02515,SMP0015962
DB02515,SMP0015963
DB02515,SMP0015971
DB02515,SMP0015972
DB02515,SMP0015973
DB02515,SMP0015983
DB02515,SMP0015984
DB02515,SMP0015985
DB02515,SMP0015987
DB02527,SMP0000144
DB02527,SMP0000168
DB02527,SMP0000203
DB02527,SMP0000308
DB02527,SMP0000309
DB02527,SMP0000354
DB02527,SMP0000427
DB02527,SMP0000430
DB02527,SMP0000513
DB02527,SMP0063756
DB02527,SMP0063757
DB02527,SMP0000167
DB02527,SMP0000220
DB02527,SMP0000312
DB02527,SMP0000322
DB02527,SMP0000335
DB02527,SMP0000343
DB02527,SMP0000512
DB02527,SMP0000536
DB02527,SMP0000537
DB02527,SMP0063746
DB02527,SMP0063753
DB02527,SMP0063759
DB02527,SMP0000050
DB02527,SMP0000210
DB02527,SMP0000310
DB02527,SMP0000311
DB02527,SMP0000320
DB02527,SMP0000321
DB02527,SMP0000333
DB02530,SMP0000385
DB02530,SMP0000072
DB02530,SMP0000339
DB02530,SMP0000136
DB02530,SMP0000243
DB02530,SMP0000567
DB02552,SMP0000099
DB02552,SMP0000111
DB02552,SMP0000209
DB02552,SMP0000388
DB02552,SMP0000389
DB02552,SMP0000510
DB02552,SMP0000082
DB02552,SMP0000089
DB02552,SMP0000092
DB02552,SMP0000107
DB02552,SMP0000117
DB02552,SMP0000119
DB02552,SMP0000319
DB02552,SMP0000508
DB02552,SMP0000023
DB02552,SMP0000079
DB02552,SMP0000095
DB02552,SMP0000112
DB02552,SMP0000131
DB02552,SMP0000386
DB02552,SMP0000387
DB02552,SMP0000509
DB02552,SMP0000511
DB02577,SMP0000020
DB02577,SMP0000024
DB02577,SMP0000050
DB02577,SMP0000082
DB02577,SMP0000084
DB02577,SMP0000085
DB02577,SMP0000086
DB02577,SMP0000089
DB02577,SMP0000092
DB02577,SMP0000096
DB02577,SMP0000101
DB02577,SMP0000104
DB02577,SMP0000107
DB02577,SMP0000117
DB02577,SMP0000119
DB02577,SMP0000188
DB02577,SMP0000210
DB02577,SMP0000289
DB02577,SMP0000314
DB02577,SMP0000319
DB02577,SMP0000327
DB02577,SMP0000353
DB02577,SMP0000355
DB02577,SMP0000360
DB02577,SMP0000361
DB02577,SMP0000364
DB02577,SMP0000365
DB02577,SMP0000371
DB02577,SMP0000408
DB02577,SMP0000422
DB02579,SMP0000605
DB02579,SMP0000447
DB02579,SMP0000448
DB02579,SMP0000604
DB02655,SMP0000067
DB02655,SMP0000175
DB02655,SMP0000192
DB02659,SMP0000316
DB02659,SMP0000314
DB02659,SMP0000720
DB02659,SMP0000035
DB02659,SMP0000315
DB02659,SMP0000317
DB02659,SMP0000318
DB02688,SMP0000716
DB02699,SMP0000074
DB02699,SMP0000336
DB02701,SMP0000048
DB02745,SMP0000046
DB02745,SMP0000202
DB02745,SMP0000172
DB02745,SMP0000178
DB02745,SMP0000219
DB02751,SMP0000004
DB02751,SMP0000020
DB02751,SMP0000188
DB02751,SMP0000360
DB02751,SMP0000361
DB02751,SMP0000507
DB02751,SMP0000207
DB02751,SMP0000208
DB02751,SMP0000223
DB02751,SMP0000244
DB02751,SMP0000363
DB02751,SMP0000506
DB02751,SMP0000179
DB02751,SMP0000242
DB02751,SMP0000362
DB02751,SMP0000484
DB02751,SMP0000485
DB02751,SMP0000504
DB02751,SMP0000505
DB02751,SMP0000721
DB02767,SMP0000456
DB02838,SMP0000362
DB02838,SMP0000504
DB02838,SMP0000505
DB02838,SMP0000207
DB02838,SMP0000208
DB02838,SMP0000363
DB02838,SMP0000506
DB02838,SMP0000020
DB02838,SMP0000036
DB02838,SMP0000188
DB02838,SMP0000360
DB02838,SMP0000361
DB02838,SMP0000507
DB02854,SMP0030406
DB02857,SMP0000167
DB02857,SMP0000220
DB02857,SMP0000512
DB02857,SMP0000536
DB02857,SMP0000537
DB02857,SMP0000050
DB02857,SMP0000210
DB02857,SMP0000364
DB02857,SMP0000365
DB02857,SMP0000428
DB02857,SMP0000535
DB02857,SMP0000144
DB02857,SMP0000168
DB02857,SMP0000203
DB02857,SMP0000427
DB02857,SMP0000430
DB02857,SMP0000513
DB02867,SMP0000064
DB02867,SMP0000561
DB02867,SMP0000725
DB02897,SMP0000559
DB02897,SMP0000060
DB02897,SMP0000196
DB02897,SMP0000212
DB02897,SMP0000334
DB02897,SMP0000558
DB02951,SMP0000004
DB02951,SMP0000223
DB02951,SMP0000244
DB02951,SMP0000179
DB02951,SMP0000242
DB02951,SMP0000484
DB02951,SMP0000485
DB02951,SMP0000721
DB02957,SMP0000004
DB02957,SMP0000046
DB02957,SMP0000202
DB02957,SMP0000172
DB02957,SMP0000178
DB02957,SMP0000219
DB02957,SMP0000223
DB02957,SMP0000244
DB02957,SMP0000179
DB02957,SMP0000242
DB02957,SMP0000484
DB02957,SMP0000485
DB02957,SMP0000721
DB02959,SMP0000063
DB03017,SMP0000456
DB03017,SMP0000052
DB03017,SMP0000481
DB03017,SMP0000516
DB03017,SMP0000517
DB03066,SMP0000559
DB03066,SMP0000060
DB03066,SMP0000196
DB03066,SMP0000212
DB03066,SMP0000334
DB03066,SMP0000459
DB03066,SMP0000558
DB03088,SMP0000501
DB03088,SMP0000183
DB03088,SMP0000500
DB03088,SMP0000015
DB03088,SMP0000143
DB03088,SMP0000337
DB03101,SMP0000167
DB03101,SMP0000220
DB03101,SMP0000512
DB03101,SMP0000518
DB03101,SMP0000536
DB03101,SMP0000537
DB03101,SMP0000031
DB03101,SMP0000046
DB03101,SMP0000050
DB03101,SMP0000202
DB03101,SMP0000210
DB03101,SMP0000364
DB03101,SMP0000365
DB03101,SMP0000428
DB03101,SMP0000519
DB03101,SMP0000535
DB03101,SMP0000048
DB03101,SMP0000144
DB03101,SMP0000168
DB03101,SMP0000172
DB03101,SMP0000178
DB03101,SMP0000203
DB03101,SMP0000219
DB03101,SMP0000427
DB03101,SMP0000430
DB03101,SMP0000513
DB03101,SMP0000520
DB03107,SMP0000201
DB03107,SMP0000493
DB03107,SMP0000502
DB03107,SMP0000016
DB03107,SMP0000044
DB03107,SMP0000046
DB03107,SMP0000191
DB03107,SMP0000202
DB03107,SMP0000007
DB03107,SMP0000067
DB03107,SMP0000172
DB03107,SMP0000175
DB03107,SMP0000178
DB03107,SMP0000192
DB03107,SMP0000198
DB03107,SMP0000219
DB03107,SMP0000351
DB03107,SMP0000492
DB03128,SMP0000232
DB03128,SMP0000589
DB03128,SMP0000736
DB03128,SMP0000025
DB03128,SMP0000233
DB03128,SMP0051038
DB03128,SMP0000225
DB03128,SMP0000226
DB03128,SMP0000227
DB03128,SMP0000228
DB03128,SMP0000229
DB03128,SMP0000230
DB03128,SMP0000231
DB03128,SMP0000246
DB03128,SMP0000734
DB03128,SMP0000735
DB03144,SMP0000362
DB03144,SMP0000504
DB03144,SMP0000505
DB03144,SMP0000207
DB03144,SMP0000208
DB03144,SMP0000363
DB03144,SMP0000506
DB03144,SMP0000020
DB03144,SMP0000188
DB03144,SMP0000360
DB03144,SMP0000361
DB03144,SMP0000507
DB03147,SMP0000015
DB03147,SMP0000028
DB03147,SMP0000032
DB03147,SMP0000037
DB03147,SMP0000053
DB03147,SMP0000063
DB03147,SMP0000070
DB03147,SMP0000099
DB03147,SMP0000111
DB03147,SMP0000124
DB03147,SMP0000140
DB03147,SMP0000141
DB03147,SMP0000143
DB03147,SMP0000167
DB03147,SMP0000179
DB03147,SMP0000181
DB03147,SMP0000185
DB03147,SMP0000187
DB03147,SMP0000199
DB03147,SMP0000201
DB03147,SMP0000206
DB03147,SMP0000209
DB03147,SMP0000214
DB03147,SMP0000220
DB03147,SMP0000222
DB03147,SMP0000235
DB03147,SMP0000236
DB03147,SMP0000237
DB03147,SMP0000238
DB03147,SMP0000242
DB03166,SMP0000067
DB03166,SMP0000175
DB03166,SMP0000192
DB03166,SMP0000045
DB03166,SMP0000449
DB03166,SMP0000534
DB03166,SMP0000559
DB03166,SMP0000623
DB03166,SMP0000060
DB03166,SMP0000196
DB03166,SMP0000212
DB03166,SMP0000216
DB03166,SMP0000217
DB03166,SMP0000240
DB03166,SMP0000334
DB03166,SMP0000390
DB03166,SMP0000407
DB03166,SMP0000429
DB03166,SMP0000456
DB03166,SMP0000558
DB03175,SMP0000532
DB03175,SMP0000041
DB03193,SMP0000482
DB03193,SMP0000479
DB03205,SMP0000170
DB03205,SMP0000006
DB03205,SMP0000012
DB03205,SMP0000218
DB03205,SMP0000429
DB03205,SMP0000169
DB03205,SMP0000190
DB03205,SMP0000494
DB03205,SMP0000497
DB03205,SMP0000498
DB03205,SMP0000533
DB03229,SMP0000138
DB03229,SMP0000200
DB03229,SMP0000523
DB03229,SMP0000137
DB03229,SMP0000139
DB03229,SMP0000173
DB03229,SMP0000524
DB03229,SMP0000032
DB03229,SMP0000140
DB03229,SMP0000141
DB03229,SMP0000199
DB03229,SMP0000236
DB03229,SMP0000237
DB03229,SMP0000238
DB03229,SMP0000384
DB03229,SMP0000521
DB03229,SMP0000522
DB03247,SMP0000070
DB03247,SMP0000362
DB03247,SMP0000493
DB03247,SMP0000504
DB03247,SMP0000505
DB03247,SMP0000650
DB03247,SMP0000020
DB03247,SMP0000046
DB03247,SMP0000188
DB03247,SMP0000202
DB03247,SMP0000360
DB03247,SMP0000361
DB03247,SMP0000507
DB03247,SMP0000007
DB03247,SMP0000017
DB03247,SMP0000027
DB03247,SMP0000172
DB03247,SMP0000178
DB03247,SMP0000207
DB03247,SMP0000208
DB03247,SMP0000219
DB03247,SMP0000351
DB03247,SMP0000363
DB03247,SMP0000492
DB03247,SMP0000503
DB03247,SMP0000506
DB03247,SMP0063777
DB03255,SMP0000532
DB03255,SMP0000041
DB03283,SMP0000064
DB03283,SMP0000561
DB03283,SMP0000725
DB03323,SMP0000556
DB03323,SMP0000557
DB03323,SMP0000554
DB03323,SMP0000555
DB03323,SMP0000058
DB03323,SMP0000552
DB03323,SMP0000553
DB03374,SMP0000716
DB03381,SMP0000348
DB03381,SMP0000347
DB03381,SMP0000034
DB03381,SMP0000349
DB03381,SMP0000525
DB03381,SMP0000526
DB03408,SMP0000072
DB03408,SMP0000339
DB03408,SMP0000501
DB03408,SMP0000136
DB03408,SMP0000183
DB03408,SMP0000243
DB03408,SMP0000499
DB03408,SMP0000500
DB03408,SMP0000567
DB03408,SMP0000013
DB03408,SMP0000015
DB03408,SMP0000143
DB03408,SMP0000337
DB03408,SMP0000385
DB03408,SMP0000722
DB03416,SMP0000076
DB03419,SMP0000493
DB03419,SMP0000046
DB03419,SMP0000202
DB03419,SMP0000007
DB03419,SMP0000172
DB03419,SMP0000178
DB03419,SMP0000219
DB03419,SMP0000351
DB03419,SMP0000492
DB03429,SMP0028021
DB03435,SMP0000034
DB03435,SMP0000045
DB03435,SMP0000068
DB03435,SMP0000342
DB03435,SMP0000345
DB03435,SMP0000349
DB03435,SMP0000405
DB03435,SMP0000442
DB03435,SMP0000471
DB03435,SMP0000525
DB03435,SMP0000526
DB03435,SMP0000534
DB03435,SMP0000554
DB03435,SMP0000555
DB03435,SMP0000565
DB03435,SMP0000579
DB03435,SMP0000635
DB03435,SMP0000640
DB03435,SMP0000648
DB03435,SMP0000649
DB03435,SMP0000024
DB03435,SMP0000043
DB03435,SMP0000046
DB03435,SMP0000058
DB03435,SMP0000086
DB03435,SMP0000096
DB03435,SMP0000202
DB03435,SMP0000216
DB03435,SMP0000217
DB03435,SMP0000240
DB03462,SMP0000046
DB03462,SMP0000202
DB03462,SMP0000172
DB03462,SMP0000178
DB03462,SMP0000219
DB03566,SMP0000177
DB03566,SMP0000033
DB03566,SMP0000221
DB03566,SMP0000445
DB03566,SMP0000214
DB03566,SMP0000222
DB03566,SMP0000340
DB03566,SMP0000341
DB03566,SMP0000570
DB03568,SMP0000073
DB03568,SMP0000456
DB03587,SMP0000223
DB03587,SMP0000244
DB03587,SMP0000445
DB03587,SMP0000179
DB03587,SMP0000242
DB03587,SMP0000484
DB03587,SMP0000485
DB03587,SMP0000559
DB03587,SMP0000721
DB03587,SMP0000004
DB03587,SMP0000060
DB03587,SMP0000196
DB03587,SMP0000212
DB03587,SMP0000334
DB03587,SMP0000459
DB03587,SMP0000558
DB03600,SMP0000456
DB03644,SMP0000063
DB03685,SMP0000046
DB03685,SMP0000202
DB03685,SMP0000248
DB03685,SMP0000251
DB03685,SMP0000254
DB03685,SMP0000293
DB03685,SMP0000294
DB03685,SMP0000444
DB03685,SMP0000713
DB03685,SMP0000730
DB03685,SMP0000731
DB03685,SMP0000247
DB03685,SMP0000249
DB03685,SMP0000250
DB03685,SMP0000255
DB03685,SMP0000256
DB03685,SMP0000257
DB03685,SMP0000259
DB03685,SMP0000262
DB03685,SMP0000579
DB03685,SMP0000711
DB03685,SMP0000726
DB03685,SMP0000172
DB03685,SMP0000178
DB03685,SMP0000219
DB03685,SMP0000252
DB03685,SMP0000253
DB03685,SMP0000258
DB03685,SMP0000290
DB03685,SMP0000291
DB03688,SMP0000016
DB03688,SMP0000198
DB03688,SMP0000201
DB03688,SMP0000502
DB03766,SMP0000016
DB03766,SMP0000198
DB03766,SMP0000201
DB03766,SMP0000464
DB03766,SMP0000502
DB03776,SMP0000559
DB03776,SMP0000060
DB03776,SMP0000196
DB03776,SMP0000212
DB03776,SMP0000334
DB03776,SMP0000558
DB03796,SMP0000099
DB03796,SMP0000111
DB03796,SMP0000181
DB03796,SMP0000185
DB03796,SMP0000187
DB03796,SMP0000209
DB03796,SMP0000235
DB03796,SMP0000316
DB03796,SMP0000388
DB03796,SMP0000389
DB03796,SMP0000510
DB03796,SMP0000542
DB03796,SMP0000023
DB03796,SMP0000035
DB03796,SMP0000079
DB03796,SMP0000095
DB03796,SMP0000112
DB03796,SMP0000131
DB03796,SMP0000315
DB03796,SMP0000317
DB03796,SMP0000318
DB03796,SMP0000386
DB03796,SMP0000387
DB03796,SMP0000509
DB03796,SMP0000511
DB03796,SMP0000529
DB03796,SMP0000539
DB03796,SMP0000541
DB03796,SMP0000544
DB03796,SMP0000039
DB03800,SMP0000046
DB03800,SMP0000202
DB03800,SMP0000172
DB03800,SMP0000178
DB03800,SMP0000219
DB03843,SMP0000004
DB03843,SMP0000408
DB03843,SMP0000422
DB03843,SMP0000424
DB03843,SMP0000621
DB03843,SMP0000636
DB03843,SMP0000639
DB03843,SMP0000646
DB03843,SMP0000652
DB03843,SMP0000223
DB03843,SMP0000244
DB03843,SMP0000426
DB03843,SMP0000431
DB03843,SMP0000443
DB03843,SMP0000601
DB03843,SMP0000602
DB03843,SMP0000606
DB03843,SMP0000628
DB03843,SMP0000637
DB03843,SMP0000638
DB03843,SMP0000651
DB03843,SMP0000028
DB03843,SMP0000179
DB03843,SMP0000242
DB03843,SMP0000328
DB03843,SMP0000398
DB03843,SMP0000405
DB03843,SMP0000442
DB03843,SMP0000471
DB03843,SMP0000484
DB03866,SMP0000077
DB03866,SMP0000087
DB03866,SMP0000093
DB03866,SMP0000094
DB03866,SMP0000114
DB03866,SMP0000116
DB03866,SMP0000692
DB03866,SMP0000697
DB03866,SMP0000702
DB03866,SMP0000075
DB03866,SMP0000083
DB03866,SMP0000098
DB03866,SMP0000102
DB03866,SMP0000106
DB03866,SMP0000109
DB03866,SMP0000113
DB03866,SMP0000120
DB03866,SMP0000694
DB03866,SMP0000695
DB03866,SMP0000699
DB03866,SMP0000701
DB03866,SMP0000707
DB03866,SMP0000708
DB03866,SMP0000710
DB03866,SMP0000084
DB03866,SMP0000085
DB03866,SMP0000086
DB03866,SMP0000096
DB03866,SMP0000101
DB03866,SMP0000104
DB03884,SMP0000370
DB03884,SMP0000206
DB03884,SMP0000008
DB03884,SMP0000369
DB03896,SMP0000486
DB03896,SMP0000487
DB03896,SMP0000488
DB03896,SMP0000005
DB03896,SMP0000489
DB03896,SMP0000490
DB03896,SMP0000491
DB03904,SMP0000081
DB03904,SMP0000100
DB03904,SMP0000105
DB03904,SMP0000115
DB03904,SMP0000118
DB03904,SMP0000132
DB03904,SMP0000189
DB03904,SMP0000197
DB03904,SMP0000245
DB03904,SMP0000362
DB03904,SMP0000504
DB03904,SMP0000505
DB03904,SMP0000583
DB03904,SMP0000723
DB03904,SMP0000002
DB03904,SMP0000003
DB03904,SMP0000020
DB03904,SMP0000036
DB03904,SMP0000080
DB03904,SMP0000088
DB03904,SMP0000091
DB03904,SMP0000110
DB03904,SMP0000121
DB03904,SMP0000134
DB03904,SMP0000135
DB03904,SMP0000188
DB03904,SMP0000360
DB03904,SMP0000361
DB03904,SMP0000507
DB03904,SMP0000001
DB03915,SMP0000004
DB03915,SMP0000223
DB03915,SMP0000244
DB03915,SMP0000179
DB03915,SMP0000242
DB03915,SMP0000484
DB03915,SMP0000485
DB03915,SMP0000721
DB03929,SMP0000004
DB03929,SMP0000248
DB03929,SMP0000251
DB03929,SMP0000254
DB03929,SMP0000293
DB03929,SMP0000294
DB03929,SMP0000713
DB03929,SMP0000730
DB03929,SMP0000731
DB03929,SMP0000223
DB03929,SMP0000244
DB03929,SMP0000252
DB03929,SMP0000253
DB03929,SMP0000258
DB03929,SMP0000290
DB03929,SMP0000291
DB03929,SMP0000292
DB03929,SMP0000295
DB03929,SMP0000712
DB03929,SMP0000714
DB03929,SMP0000727
DB03929,SMP0000728
DB03929,SMP0000729
DB03929,SMP0000179
DB03929,SMP0000242
DB03929,SMP0000247
DB03929,SMP0000249
DB03929,SMP0000250
DB03929,SMP0000255
DB03929,SMP0000256
DB03945,SMP0000348
DB03945,SMP0014216
DB03945,SMP0014218
DB03945,SMP0014220
DB03945,SMP0014224
DB03945,SMP0014228
DB03945,SMP0014229
DB03945,SMP0014230
DB03945,SMP0014233
DB03945,SMP0014235
DB03945,SMP0014240
DB03945,SMP0014242
DB03945,SMP0014245
DB03945,SMP0014248
DB03945,SMP0014249
DB03945,SMP0014255
DB03945,SMP0014267
DB03945,SMP0014272
DB03945,SMP0014274
DB03945,SMP0014277
DB03945,SMP0014278
DB03945,SMP0014279
DB03945,SMP0014287
DB03945,SMP0014290
DB03945,SMP0014291
DB03945,SMP0014294
DB03945,SMP0014300
DB03945,SMP0014303
DB03945,SMP0014304
DB03945,SMP0014306
DB03994,SMP0014216
DB03994,SMP0014218
DB03994,SMP0014220
DB03994,SMP0014224
DB03994,SMP0014228
DB03994,SMP0014229
DB03994,SMP0014230
DB03994,SMP0014233
DB03994,SMP0014235
DB03994,SMP0014240
DB03994,SMP0014242
DB03994,SMP0014245
DB03994,SMP0014248
DB03994,SMP0014249
DB03994,SMP0014255
DB03994,SMP0014267
DB03994,SMP0014272
DB03994,SMP0014274
DB03994,SMP0014277
DB03994,SMP0014278
DB03994,SMP0014279
DB03994,SMP0014287
DB03994,SMP0014290
DB03994,SMP0014291
DB03994,SMP0014294
DB03994,SMP0014300
DB03994,SMP0014303
DB03994,SMP0014304
DB03994,SMP0014306
DB03994,SMP0014310
DB04034,SMP0000518
DB04034,SMP0000031
DB04034,SMP0000519
DB04034,SMP0000520
DB04034,SMP0000654
DB04074,SMP0000138
DB04074,SMP0000200
DB04074,SMP0000523
DB04074,SMP0000137
DB04074,SMP0000139
DB04074,SMP0000173
DB04074,SMP0000524
DB04074,SMP0000032
DB04074,SMP0000140
DB04074,SMP0000141
DB04074,SMP0000199
DB04074,SMP0000236
DB04074,SMP0000237
DB04074,SMP0000238
DB04074,SMP0000384
DB04074,SMP0000521
DB04074,SMP0000522
DB04076,SMP0000167
DB04076,SMP0000220
DB04076,SMP0000512
DB04076,SMP0000536
DB04076,SMP0000537
DB04076,SMP0000050
DB04076,SMP0000210
DB04076,SMP0000364
DB04076,SMP0000365
DB04076,SMP0000428
DB04076,SMP0000535
DB04076,SMP0000144
DB04076,SMP0000168
DB04076,SMP0000203
DB04076,SMP0000427
DB04076,SMP0000430
DB04076,SMP0000513
DB04151,SMP0000044
DB04151,SMP0000191
DB04160,SMP0000002
DB04160,SMP0000003
DB04160,SMP0000004
DB04160,SMP0000009
DB04160,SMP0000011
DB04160,SMP0000016
DB04160,SMP0000020
DB04160,SMP0000029
DB04160,SMP0000043
DB04160,SMP0000044
DB04160,SMP0000046
DB04160,SMP0000050
DB04160,SMP0000051
DB04160,SMP0000058
DB04160,SMP0000060
DB04160,SMP0000072
DB04160,SMP0000073
DB04160,SMP0000082
DB04160,SMP0000089
DB04160,SMP0000092
DB04160,SMP0000107
DB04160,SMP0000117
DB04160,SMP0000119
DB04160,SMP0000123
DB04160,SMP0000174
DB04160,SMP0000177
DB04160,SMP0000188
DB04160,SMP0000191
DB04160,SMP0000196
DB04160,SMP0000202
DB04183,SMP0000138
DB04183,SMP0000198
DB04183,SMP0000200
DB04183,SMP0000523
DB04183,SMP0000016
DB04183,SMP0000137
DB04183,SMP0000139
DB04183,SMP0000173
DB04183,SMP0000524
DB04183,SMP0000032
DB04183,SMP0000140
DB04183,SMP0000141
DB04183,SMP0000199
DB04183,SMP0000201
DB04183,SMP0000236
DB04183,SMP0000237
DB04183,SMP0000238
DB04183,SMP0000384
DB04183,SMP0000464
DB04183,SMP0000502
DB04183,SMP0000521
DB04183,SMP0000522
DB04193,SMP0000177
DB04193,SMP0000033
DB04193,SMP0000221
DB04193,SMP0000214
DB04193,SMP0000222
DB04193,SMP0000340
DB04193,SMP0000341
DB04193,SMP0000570
DB04207,SMP0000719
DB04207,SMP0000186
DB04207,SMP0000239
DB04207,SMP0000527
DB04207,SMP0000037
DB04207,SMP0000528
DB04207,SMP0000571
DB04242,SMP0000065
DB04252,SMP0000046
DB04252,SMP0000202
DB04252,SMP0000067
DB04252,SMP0000172
DB04252,SMP0000175
DB04252,SMP0000178
DB04252,SMP0000192
DB04252,SMP0000219
DB04272,SMP0002295
DB04272,SMP0002358
DB04272,SMP0000057
DB04272,SMP0000550
DB04272,SMP0000551
DB04272,SMP0002292
DB04272,SMP0002298
DB04272,SMP0002359
DB04272,SMP0000466
DB04272,SMP0000546
DB04272,SMP0000547
DB04272,SMP0000548
DB04272,SMP0000549
DB04272,SMP0000654
DB04272,SMP0002291
DB04275,SMP0000063
DB04299,SMP0000167
DB04299,SMP0000206
DB04299,SMP0000220
DB04299,SMP0000362
DB04299,SMP0000504
DB04299,SMP0000505
DB04299,SMP0000512
DB04299,SMP0000536
DB04299,SMP0000537
DB04299,SMP0002295
DB04299,SMP0002358
DB04299,SMP0000002
DB04299,SMP0000003
DB04299,SMP0000006
DB04299,SMP0000020
DB04299,SMP0000050
DB04299,SMP0000057
DB04299,SMP0000188
DB04299,SMP0000210
DB04299,SMP0000218
DB04299,SMP0000355
DB04299,SMP0000360
DB04299,SMP0000361
DB04299,SMP0000364
DB04299,SMP0000365
DB04299,SMP0000370
DB04299,SMP0000428
DB04299,SMP0000429
DB04299,SMP0000507
DB04299,SMP0000535
DB04326,SMP0000040
DB04326,SMP0000064
DB04326,SMP0000124
DB04326,SMP0000187
DB04326,SMP0000518
DB04326,SMP0000531
DB04326,SMP0000560
DB04326,SMP0000573
DB04326,SMP0015901
DB04326,SMP0015910
DB04326,SMP0015911
DB04326,SMP0015912
DB04326,SMP0015915
DB04326,SMP0015916
DB04326,SMP0015918
DB04326,SMP0015922
DB04326,SMP0015924
DB04326,SMP0015926
DB04326,SMP0015935
DB04326,SMP0015938
DB04326,SMP0015939
DB04326,SMP0015949
DB04326,SMP0015950
DB04326,SMP0015951
DB04326,SMP0015952
DB04326,SMP0015957
DB04326,SMP0015960
DB04326,SMP0015962
DB04326,SMP0015963
DB04326,SMP0015971
DB04335,SMP0000167
DB04335,SMP0000220
DB04335,SMP0000512
DB04335,SMP0000536
DB04335,SMP0000537
DB04335,SMP0000050
DB04335,SMP0000210
DB04335,SMP0000364
DB04335,SMP0000365
DB04335,SMP0000428
DB04335,SMP0000535
DB04335,SMP0000144
DB04335,SMP0000168
DB04335,SMP0000203
DB04335,SMP0000427
DB04335,SMP0000430
DB04335,SMP0000513
DB04343,SMP0000004
DB04343,SMP0000223
DB04343,SMP0000244
DB04343,SMP0000313
DB04343,SMP0000352
DB04343,SMP0000055
DB04343,SMP0000179
DB04343,SMP0000242
DB04343,SMP0000350
DB04343,SMP0000484
DB04343,SMP0000485
DB04343,SMP0000721
DB04348,SMP0000316
DB04348,SMP0000314
DB04348,SMP0000720
DB04348,SMP0000035
DB04348,SMP0000315
DB04348,SMP0000317
DB04348,SMP0000318
DB04388,SMP0000362
DB04388,SMP0000504
DB04388,SMP0000505
DB04388,SMP0000207
DB04388,SMP0000208
DB04388,SMP0000363
DB04388,SMP0000506
DB04388,SMP0000020
DB04388,SMP0000188
DB04388,SMP0000360
DB04388,SMP0000361
DB04388,SMP0000507
DB04401,SMP0000123
DB04401,SMP0002313
DB04457,SMP0000167
DB04457,SMP0000220
DB04457,SMP0000512
DB04457,SMP0000536
DB04457,SMP0000537
DB04457,SMP0000050
DB04457,SMP0000210
DB04457,SMP0000364
DB04457,SMP0000365
DB04457,SMP0000428
DB04457,SMP0000535
DB04457,SMP0000144
DB04457,SMP0000168
DB04457,SMP0000203
DB04457,SMP0000427
DB04457,SMP0000430
DB04457,SMP0000513
DB04461,SMP0000024
DB04461,SMP0000344
DB04461,SMP0000346
DB04461,SMP0000342
DB04461,SMP0000345
DB04465,SMP0000579
DB04465,SMP0000182
DB04465,SMP0000580
DB04465,SMP0000043
DB04465,SMP0000444
DB04465,SMP0000457
DB04465,SMP0000458
DB04485,SMP0000046
DB04485,SMP0000202
DB04485,SMP0000172
DB04485,SMP0000178
DB04485,SMP0000219
DB04519,SMP0000456
DB04522,SMP0000004
DB04522,SMP0000223
DB04522,SMP0000244
DB04522,SMP0000179
DB04522,SMP0000242
DB04522,SMP0000484
DB04522,SMP0000485
DB04522,SMP0000721
DB04524,SMP0000198
DB04524,SMP0000201
DB04524,SMP0000502
DB04524,SMP0000559
DB04524,SMP0000016
DB04524,SMP0000060
