src_vid,dst_vid
DB03247,BE0000181
DB03247,BE0001226
DB03247,BE0000370
DB03247,BE0000621
DB03247,BE0000067
DB03247,BE0001525
DB03247,BE0000960
DB03247,BE0000382
DB03247,BE0001807
DB03247,BE0001616
DB03247,BE0001922
DB03247,BE0001961
DB03247,BE0002008
DB03247,BE0002066
DB03247,BE0002499
DB03247,BE0003018
DB03247,BE0003019
DB03247,BE0002577
DB03247,BE0003020
DB03247,BE0003021
DB03247,BE0002710
DB03247,BE0003022
DB03247,BE0003023
DB03247,BE0003024
DB03247,BE0003025
DB03247,BE0003026
DB03247,BE0003027
DB03247,BE0003028
DB03247,BE0003029
DB03247,BE0003030
DB03247,BE0004105
DB03247,BE0003031
DB03247,BE0002576
DB03247,BE0003032
DB03247,BE0003033
DB03247,BE0003034
DB03247,BE0002551
DB03247,BE0003035
DB03247,BE0002629
DB03247,BE0004614
DB03247,BE0003036
DB03247,BE0004577
DB03247,BE0003037
DB03247,BE0003038
DB03247,BE0003039
DB03247,BE0003040
DB03247,BE0003041
DB03247,BE0003042
DB03247,BE0002364
DB03247,BE0003043
DB03247,BE0002996
DB03247,BE0002849
DB03247,BE0002364
DB03247,BE0001253
DB03248,BE0000916
DB03250,BE0001739
DB03251,BE0001806
DB03252,BE0001844
DB03252,BE0000854
DB03253,BE0002707
DB03254,BE0000530
DB03255,BE0003783
DB03255,BE0001753
DB03256,BE0001692
DB03256,BE0001788
DB03256,BE0000822
DB03256,BE0002961
DB03256,BE0001667
DB03257,BE0001442
DB03258,BE0001489
DB03258,BE0001665
DB03258,BE0001782
DB03258,BE0001308
DB03259,BE0003044
DB03260,BE0000322
DB03262,BE0001723
DB03264,BE0003045
DB03264,BE0000906
DB03267,BE0000838
DB03268,BE0000322
DB03270,BE0001684
DB03273,BE0001438
DB03274,BE0000917
DB03276,BE0004457
DB03277,BE0003046
DB03277,BE0001741
DB03278,BE0000144
DB03279,BE0001403
DB03280,BE0001218
DB03280,BE0001221
DB03280,BE0001932
DB03280,BE0001929
DB03280,BE0000426
DB03283,BE0002483
DB03283,BE0002584
DB03284,BE0000916
DB03286,BE0000007
DB03289,BE0001397
DB03290,BE0004590
DB03292,BE0000322
DB03294,BE0002533
DB03296,BE0001038
DB03297,BE0001377
DB03297,BE0001917
DB03297,BE0004453
DB03297,BE0002128
DB03297,BE0003047
DB03297,BE0003048
DB03297,BE0000838
DB03298,BE0002494
DB03299,BE0003049
DB03300,BE0001248
DB03301,BE0001405
DB03304,BE0000263
DB03305,BE0000838
DB03306,BE0001072
DB03307,BE0001346
DB03308,BE0001264
DB03309,BE0001802
DB03309,BE0004484
DB03309,BE0001919
DB03309,BE0001890
DB03309,BE0003050
DB03309,BE0009997
DB03310,BE0010006
DB03310,BE0000648
DB03310,BE0000623
DB03311,BE0004639
DB03312,BE0009350
DB03312,BE0009977
DB03312,BE0004335
DB03313,BE0004290
DB03313,BE0003624
DB03313,BE0004644
DB03313,BE0004643
DB03313,BE0001349
DB03313,BE0003844
DB03314,BE0000807
DB03314,BE0001572
DB03315,BE0001634
DB03315,BE0001397
DB03316,BE0000999
DB03316,BE0004452
DB03316,BE0001842
DB03316,BE0004506
DB03316,BE0001718
DB03317,BE0001749
DB03317,BE0001727
DB03317,BE0001870
DB03317,BE0001802
DB03317,BE0001770
DB03317,BE0001009
DB03317,BE0002028
DB03317,BE0002913
DB03317,BE0003051
DB03317,BE0003052
DB03317,BE0003053
DB03317,BE0003054
DB03317,BE0003055
DB03317,BE0002564
DB03317,BE0002904
DB03317,BE0002793
DB03317,BE0002872
DB03317,BE0003056
DB03317,BE0003057
DB03317,BE0002886
DB03317,BE0003058
DB03317,BE0002916
DB03317,BE0000829
DB03319,BE0002838
DB03320,BE0001667
DB03321,BE0001243
DB03323,BE0004457
DB03323,BE0001847
DB03323,BE0001639
DB03323,BE0001698
DB03323,BE0001996
DB03323,BE0002540
DB03323,BE0003046
DB03323,BE0002951
DB03323,BE0002031
DB03325,BE0003317
DB03326,BE0001344
DB03327,BE0002204
DB03328,BE0000939
DB03329,BE0000962
DB03330,BE0000720
DB03331,BE0000263
DB03332,BE0000322
DB03333,BE0001234
DB03335,BE0002089
DB03336,BE0001739
DB03337,BE0000695
DB03338,BE0001007
DB03338,BE0001606
DB03340,BE0004584
DB03341,BE0001930
DB03342,BE0002001
DB03343,BE0004433
DB03344,BE0001248
DB03345,BE0000962
DB03345,BE0000181
DB03345,BE0001552
DB03345,BE0000952
DB03345,BE0002066
DB03345,BE0004493
DB03345,BE0003059
DB03345,BE0004637
DB03345,BE0002666
DB03345,BE0000951
DB03346,BE0000337
DB03346,BE0004036
DB03347,BE0003380
DB03347,BE0001535
DB03347,BE0000426
DB03348,BE0000487
DB03349,BE0001473
DB03349,BE0001931
DB03350,BE0001922
DB03350,BE0000330
DB03351,BE0001321
DB03352,BE0001876
DB03352,BE0002377
DB03352,BE0001668
DB03353,BE0000916
DB03354,BE0001579
DB03355,BE0001923
DB03355,BE0001498
DB03357,BE0001402
DB03358,BE0000426
DB03359,BE0002848
DB03360,BE0001531
DB03361,BE0001986
DB03363,BE0001323
DB03364,BE0001072
DB03365,BE0001301
DB03366,BE0001229
DB03366,BE0004467
DB03366,BE0000005
DB03366,BE0004477
DB03366,BE0001277
DB03366,BE0001417
DB03366,BE0001334
DB03366,BE0001680
DB03366,BE0002652
DB03366,BE0001948
DB03366,BE0001604
DB03366,BE0001009
DB03366,BE0001588
DB03366,BE0001751
DB03366,BE0002014
DB03366,BE0002755
DB03366,BE0003060
DB03366,BE0004532
DB03366,BE0004447
DB03366,BE0003061
DB03366,BE0002766
DB03366,BE0002903
DB03366,BE0003062
DB03366,BE0003063
DB03366,BE0003064
DB03366,BE0001198
DB03367,BE0001116
DB03368,BE0001638
DB03369,BE0002214
DB03370,BE0002706
DB03371,BE0001029
DB03372,BE0001739
DB03373,BE0003762
DB03374,BE0003761
DB03374,BE0004371
DB03374,BE0001739
DB03374,BE0004372
DB03374,BE0004373
DB03374,BE0000188
DB03376,BE0003844
DB03379,BE0003476
DB03380,BE0004370
DB03380,BE0001200
DB03381,BE0004476
DB03381,BE0001513
DB03382,BE0002148
DB03382,BE0003065
DB03382,BE0003066
DB03382,BE0003067
DB03382,BE0002390
DB03382,BE0002597
DB03382,BE0000916
DB03383,BE0001826
DB03384,BE0000322
DB03385,BE0004467
DB03385,BE0003626
DB03385,BE0001729
DB03388,BE0001329
DB03389,BE0001416
DB03389,BE0001339
DB03389,BE0001847
DB03389,BE0002844
DB03389,BE0003068
DB03389,BE0003069
DB03389,BE0003070
DB03389,BE0002940
DB03389,BE0002739
DB03389,BE0002766
DB03389,BE0003071
DB03389,BE0003072
DB03389,BE0003073
DB03389,BE0004338
DB03389,BE0002828
DB03389,BE0001102
DB03390,BE0000916
DB03392,BE0001014
DB03393,BE0003074
DB03394,BE0000270
DB03395,BE0001534
DB03396,BE0001429
DB03397,BE0001252
DB03397,BE0001521
DB03397,BE0001901
DB03397,BE0004629
DB03397,BE0004519
DB03397,BE0002025
DB03397,BE0003075
DB03397,BE0004467
DB03399,BE0001389
DB03400,BE0002654
DB03401,BE0004452
DB03401,BE0004490
DB03401,BE0004516
DB03401,BE0004593
DB03401,BE0004522
DB03401,BE0001627
DB03401,BE0001480
DB03403,BE0001522
DB03403,BE0001303
DB03403,BE0001748
DB03403,BE0000637
DB03403,BE0001617
DB03403,BE0001600
DB03403,BE0002020
DB03403,BE0002073
DB03403,BE0003417
DB03405,BE0000185
DB03408,BE0001226
DB03410,BE0001576
DB03411,BE0001532
DB03412,BE0001205
DB03413,BE0001364
DB03413,BE0001318
DB03413,BE0003078
DB03413,BE0003079
DB03413,BE0003505
DB03414,BE0001745
DB03415,BE0001327
DB03416,BE0001739
DB03417,BE0000960
DB03419,BE0004582
DB03419,BE0001918
DB03419,BE0001925
DB03419,BE0002034
DB03419,BE0003080
DB03419,BE0003081
DB03419,BE0001667
DB03420,BE0001477
DB03421,BE0001915
DB03423,BE0001395
DB03424,BE0001680
DB03424,BE0001148
DB03424,BE0001018
DB03424,BE0001134
DB03424,BE0000826
DB03425,BE0001072
DB03428,BE0000890
DB03428,BE0001082
DB03428,BE0000599
DB03429,BE0004111
DB03430,BE0001652
DB03433,BE0001547
DB03434,BE0001920
DB03434,BE0001926
DB03434,BE0001428
DB03435,BE0000214
DB03435,BE0001419
DB03435,BE0001400
DB03435,BE0001242
DB03435,BE0001334
DB03435,BE0004629
DB03435,BE0004501
DB03435,BE0001933
DB03435,BE0000637
DB03435,BE0001934
DB03435,BE0001901
DB03435,BE0001872
DB03435,BE0002617
DB03435,BE0004498
DB03435,BE0010169
DB03435,BE0001379
DB03436,BE0001358
DB03437,BE0001671
DB03439,BE0002639
DB03439,BE0002639
DB03439,BE0001563
DB03440,BE0003753
DB03441,BE0001240
DB03442,BE0001739
DB03443,BE0001065
DB03444,BE0002015
DB03445,BE0001477
DB03446,BE0003317
DB03447,BE0003317
DB03448,BE0001924
DB03448,BE0000005
DB03449,BE0000067
DB03449,BE0001349
DB03450,BE0001755
DB03450,BE0000779
DB03451,BE0001914
DB03452,BE0001029
DB03453,BE0001308
DB03454,BE0001029
DB03455,BE0003417
DB03456,BE0001928
DB03459,BE0002227
DB03459,BE0001249
DB03461,BE0000747
DB03461,BE0001439
DB03461,BE0000622
DB03461,BE0000194
DB03461,BE0000008
DB03461,BE0000329
DB03461,BE0000909
DB03461,BE0001467
DB03461,BE0000869
DB03461,BE0001251
DB03461,BE0000126
DB03461,BE0000067
DB03461,BE0001089
DB03461,BE0000330
DB03461,BE0001296
DB03461,BE0000617
DB03461,BE0000592
DB03461,BE0000595
DB03461,BE0001239
DB03461,BE0001555
DB03461,BE0001185
DB03461,BE0000574
DB03461,BE0000400
DB03461,BE0002364
DB03461,BE0001927
DB03461,BE0001892
DB03461,BE0001903
DB03461,BE0001681
DB03461,BE0001961
DB03461,BE0000604
DB03461,BE0002010
DB03461,BE0002072
DB03461,BE0002069
DB03461,BE0003011
DB03461,BE0000589
DB03461,BE0003118
DB03461,BE0002691
DB03461,BE0000578
DB03461,BE0004352
DB03461,BE0002651
DB03461,BE0003119
DB03461,BE0003120
DB03461,BE0003121
DB03461,BE0003122
DB03461,BE0002962
DB03461,BE0003123
DB03461,BE0003124
DB03461,BE0004480
DB03461,BE0002988
DB03461,BE0002618
DB03461,BE0002574
DB03461,BE0002717
DB03461,BE0003795
DB03461,BE0002963
DB03461,BE0004353
DB03461,BE0003125
DB03461,BE0003126
DB03461,BE0003983
DB03461,BE0003127
DB03461,BE0001969
DB03462,BE0001995
DB03462,BE0002027
DB03464,BE0000144
DB03466,BE0004096
DB03467,BE0000123
DB03467,BE0000126
DB03467,BE0001111
DB03467,BE0009091
DB03467,BE0000685
DB03467,BE0002090
DB03467,BE0000792
DB03467,BE0001042
DB03467,BE0001032
DB03467,BE0000785
DB03467,BE0001067
DB03467,BE0000865
DB03468,BE0001718
DB03469,BE0001802
DB03469,BE0001551
DB03470,BE0001640
DB03471,BE0002015
DB03472,BE0002029
DB03472,BE0002514
DB03473,BE0001930
DB03475,BE0000895
DB03476,BE0000262
DB03477,BE0003362
DB03478,BE0000916
DB03479,BE0000382
DB03480,BE0001722
DB03481,BE0001543
DB03482,BE0000623
DB03483,BE0004149
DB03484,BE0000994
DB03485,BE0001678
DB03485,BE0001746
DB03486,BE0003751
DB03487,BE0002023
DB03487,BE0001334
DB03488,BE0003107
DB03489,BE0001072
DB03490,BE0003106
DB03491,BE0001337
DB03492,BE0001402
DB03493,BE0002639
DB03495,BE0002150
DB03496,BE0000007
DB03496,BE0001913
DB03496,BE0000890
DB03496,BE0002207
DB03496,BE0001082
DB03496,BE0002212
DB03496,BE0000767
DB03496,BE0002216
DB03496,BE0002224
DB03496,BE0001072
DB03496,BE0003541
DB03496,BE0001067
DB03496,BE0001896
DB03498,BE0000148
DB03499,BE0004459
DB03499,BE0001588
DB03499,BE0001914
DB03499,BE0001750
DB03499,BE0002562
DB03499,BE0001503
DB03500,BE0000214
DB03501,BE0001521
DB03501,BE0000259
DB03501,BE0010169
DB03501,BE0001681
DB03502,BE0001667
DB03503,BE0001120
DB03504,BE0001405
DB03505,BE0000115
DB03506,BE0001139
DB03507,BE0001717
DB03509,BE0002231
DB03510,BE0002700
DB03510,BE0003317
DB03512,BE0001236
DB03515,BE0001607
DB03515,BE0002638
DB03515,BE0003539
DB03516,BE0002204
DB03516,BE0000960
DB03516,BE0001301
DB03517,BE0001856
DB03518,BE0001613
DB03522,BE0000382
DB03523,BE0001496
DB03524,BE0000838
DB03525,BE0000322
DB03526,BE0002011
DB03528,BE0001358
DB03530,BE0001655
DB03530,BE0004141
DB03531,BE0001813
DB03532,BE0001668
DB03533,BE0002006
DB03534,BE0002148
DB03535,BE0004419
DB03535,BE0001504
DB03536,BE0001292
DB03536,BE0001058
DB03539,BE0001246
DB03540,BE0000220
DB03541,BE0000324
DB03541,BE0003983
DB03541,BE0001501
DB03541,BE0001438
DB03541,BE0003128
DB03541,BE0001152
DB03542,BE0001549
DB03543,BE0001558
DB03543,BE0001803
DB03544,BE0002076
DB03544,BE0000882
DB03546,BE0001326
DB03548,BE0001668
DB03549,BE0000250
DB03551,BE0001576
DB03551,BE0000614
DB03552,BE0001217
DB03553,BE0002016
DB03553,BE0003129
DB03553,BE0001066
DB03553,BE0003645
DB03553,BE0000879
DB03553,BE0003646
DB03553,BE0000960
DB03554,BE0001739
DB03555,BE0003074
DB03556,BE0003130
DB03556,BE0000623
DB03557,BE0001438
DB03558,BE0000465
DB03559,BE0000360
DB03559,BE0001980
DB03562,BE0001225
DB03564,BE0003131
DB03564,BE0003997
DB03565,BE0000172
DB03566,BE0000694
DB03566,BE0001979
DB03566,BE0001953
DB03566,BE0002032
DB03566,BE0000757
DB03566,BE0003648
DB03566,BE0001647
DB03568,BE0002180
DB03568,BE0002742
DB03568,BE0002180
DB03568,BE0001416
DB03569,BE0001337
DB03570,BE0001562
DB03570,BE0004567
DB03570,BE0001289
DB03571,BE0002214
DB03572,BE0001504
DB03573,BE0001292
DB03573,BE0001326
DB03574,BE0000641
DB03575,BE0000156
DB03575,BE0003549
DB03575,BE0002839
DB03576,BE0001102
DB03577,BE0001423
DB03581,BE0001199
DB03581,BE0003655
DB03581,BE0001871
DB03582,BE0001072
DB03583,BE0001539
DB03584,BE0001219
DB03584,BE0001335
DB03584,BE0002490
DB03584,BE0003768
DB03585,BE0000530
DB03585,BE0001066
DB03585,BE0001920
DB03586,BE0003997
DB03587,BE0000939
DB03588,BE0000148
DB03589,BE0001538
DB03590,BE0001593
DB03590,BE0000838
DB03591,BE0001974
DB03592,BE0003133
DB03592,BE0001215
DB03593,BE0000322
DB03594,BE0001739
DB03595,BE0000322
DB03596,BE0000182
DB03597,BE0000812
DB03597,BE0003134
DB03597,BE0000322
DB03598,BE0002397
DB03600,BE0004038
DB03600,BE0001854
DB03600,BE0004039
DB03600,BE0004040
DB03600,BE0000215
DB03600,BE0000801
DB03600,BE0000530
DB03600,BE0000962
DB03602,BE0002281
DB03602,BE0002281
DB03602,BE0002036
DB03603,BE0000315
DB03604,BE0001478
DB03605,BE0000487
DB03606,BE0001287
DB03606,BE0001397
DB03607,BE0003959
DB03608,BE0001739
DB03608,BE0000351
DB03608,BE0000907
DB03608,BE0000250
DB03609,BE0000407
DB03611,BE0000377
DB03612,BE0002575
DB03613,BE0002496
DB03613,BE0000734
DB03614,BE0002467
DB03615,BE0000279
DB03615,BE0002677
DB03615,BE0002566
DB03615,BE0002566
DB03615,BE0002101
DB03616,BE0001236
DB03619,BE0002929
DB03619,BE0004053
DB03619,BE0001392
DB03619,BE0004054
DB03619,BE0001817
DB03619,BE0004055
DB03619,BE0004056
DB03619,BE0001777
DB03619,BE0000814
DB03619,BE0005788
DB03619,BE0010006
DB03619,BE0003642
DB03619,BE0003643
DB03619,BE0003644
DB03619,BE0000695
DB03621,BE0001182
DB03622,BE0001097
DB03623,BE0001271
DB03624,BE0001184
DB03626,BE0001246
DB03627,BE0000838
DB03628,BE0001217
DB03629,BE0001222
DB03631,BE0001058
DB03632,BE0003135
DB03632,BE0001432
DB03633,BE0003997
DB03633,BE0000946
DB03635,BE0003136
DB03635,BE0001182
DB03636,BE0001583
DB03637,BE0001149
DB03639,BE0001568
DB03640,BE0003137
DB03641,BE0003417
DB03642,BE0001739
DB03643,BE0002128
DB03643,BE0001548
DB03644,BE0004460
DB03645,BE0001729
DB03647,BE0002810
DB03648,BE0001575
DB03649,BE0001277
DB03650,BE0002499
DB03651,BE0002671
DB03652,BE0002672
DB03652,BE0001977
DB03654,BE0001233
DB03654,BE0000916
DB03657,BE0001358
DB03658,BE0004793
DB03659,BE0000854
DB03660,BE0002747
DB03660,BE0001248
DB03660,BE0001936
DB03660,BE0000558
DB03661,BE0000623
DB03661,BE0001304
DB03661,BE0001497
DB03661,BE0001970
DB03661,BE0001705
DB03661,BE0003138
DB03661,BE0003139
DB03661,BE0002135
DB03661,BE0002760
DB03661,BE0003140
DB03661,BE0003141
DB03661,BE0003142
DB03661,BE0003143
DB03661,BE0003144
DB03661,BE0001217
DB03662,BE0001072
DB03663,BE0000637
DB03664,BE0001221
DB03666,BE0001218
DB03666,BE0000017
DB03667,BE0001677
DB03668,BE0001248
DB03669,BE0000623
DB03670,BE0002180
DB03672,BE0000753
DB03673,BE0001210
DB03676,BE0003145
DB03676,BE0000950
DB03677,BE0001870
DB03679,BE0000148
DB03680,BE0000328
DB03680,BE0000337
DB03682,BE0000058
DB03683,BE0004582
DB03685,BE0001419
DB03685,BE0001501
DB03685,BE0004501
DB03685,BE0004434
DB03685,BE0001973
DB03685,BE0000259
DB03685,BE0001938
DB03685,BE0001956
DB03685,BE0001634
DB03685,BE0001963
DB03685,BE0001788
DB03685,BE0002034
DB03685,BE0000814
DB03686,BE0001303
DB03687,BE0001574
DB03687,BE0001661
DB03687,BE0001630
DB03688,BE0001505
DB03690,BE0001504
DB03691,BE0001292
DB03691,BE0002041
DB03692,BE0003334
DB03693,BE0000330
DB03695,BE0001466
DB03696,BE0000322
DB03697,BE0001961
DB03698,BE0001297
DB03699,BE0001346
DB03700,BE0000647
DB03701,BE0009629
DB03701,BE0003758
DB03702,BE0000400
DB03703,BE0000009
DB03704,BE0003133
DB03705,BE0000812
DB03706,BE0000263
DB03707,BE0000067
DB03707,BE0003094
DB03708,BE0003166
DB03708,BE0000211
DB03709,BE0001578
DB03709,BE0002976
DB03709,BE0000067
DB03710,BE0004320
DB03711,BE0000838
DB03712,BE0000623
DB03714,BE0003167
DB03716,BE0001339
DB03717,BE0001165
DB03719,BE0001522
DB03721,BE0001411
DB03721,BE0001496
DB03721,BE0001263
DB03721,BE0001159
DB03721,BE0004482
DB03721,BE0001074
DB03721,BE0000912
DB03721,BE0001992
DB03721,BE0001947
DB03721,BE0001667
DB03721,BE0001978
DB03721,BE0003168
DB03721,BE0004592
DB03721,BE0002857
DB03721,BE0003169
DB03721,BE0003170
DB03721,BE0002705
DB03721,BE0001717
DB03722,BE0001971
DB03723,BE0002493
DB03723,BE0000906
DB03725,BE0003317
DB03726,BE0001629
DB03727,BE0003171
DB03728,BE0000895
DB03729,BE0002666
DB03730,BE0000286
DB03731,BE0000758
DB03731,BE0001241
DB03732,BE0001234
DB03733,BE0002036
DB03734,BE0002011
DB03735,BE0000270
DB03736,BE0001072
DB03737,BE0003043
DB03738,BE0001857
DB03739,BE0000221
DB03740,BE0000426
DB03740,BE0000978
DB03740,BE0001989
DB03740,BE0001648
DB03740,BE0001978
DB03740,BE0002736
DB03740,BE0002816
DB03740,BE0002815
DB03740,BE0002742
DB03741,BE0000123
DB03742,BE0000007
DB03745,BE0001557
DB03745,BE0001819
DB03746,BE0001153
DB03747,BE0003173
DB03747,BE0001553
DB03748,BE0001120
DB03749,BE0001217
DB03750,BE0001936
DB03750,BE0002742
DB03750,BE0001740
DB03751,BE0002995
DB03751,BE0002627
DB03751,BE0002493
DB03751,BE0002590
DB03751,BE0000017
DB03752,BE0000017
DB03753,BE0003392
DB03754,BE0001492
DB03755,BE0000071
DB03756,BE0000215
DB03756,BE0000412
DB03756,BE0000078
DB03756,BE0000707
DB03756,BE0005540
DB03756,BE0004689
DB03756,BE0002793
DB03756,BE0003758
DB03757,BE0001898
DB03758,BE0001165
DB03758,BE0000065
DB03758,BE0004330
DB03758,BE0004331
DB03758,BE0000829
DB03759,BE0002302
DB03760,BE0000065
DB03760,BE0004330
DB03760,BE0001692
DB03760,BE0001438
DB03761,BE0001501
DB03761,BE0001409
DB03761,BE0004794
DB03761,BE0001676
DB03763,BE0003317
DB03765,BE0001344
DB03766,BE0002652
DB03766,BE0002742
DB03766,BE0008667
DB03766,BE0001646
DB03767,BE0000787
DB03768,BE0001684
DB03769,BE0001553
DB03771,BE0000214
DB03772,BE0002639
DB03773,BE0001243
DB03773,BE0001734
DB03773,BE0002844
DB03773,BE0001762
DB03773,BE0000440
DB03773,BE0000669
DB03773,BE0004052
DB03775,BE0001271
DB03775,BE0001731
DB03775,BE0001193
DB03777,BE0003889
DB03777,BE0001277
DB03777,BE0001955
DB03779,BE0001405
DB03780,BE0000702
DB03781,BE0000895
DB03782,BE0000017
DB03783,BE0003543
DB03783,BE0003534
DB03783,BE0003336
DB03783,BE0003536
DB03783,BE0002793
DB03783,BE0003533
DB03783,BE0002638
DB03783,BE0002433
DB03783,BE0002363
DB03783,BE0001066
DB03783,BE0001640
DB03784,BE0001856
DB03785,BE0001506
DB03787,BE0000315
DB03788,BE0001988
DB03790,BE0001598
DB03791,BE0003317
DB03792,BE0001018
DB03793,BE0001413
DB03793,BE0004141
DB03793,BE0001976
DB03793,BE0002742
DB03793,BE0003176
DB03793,BE0003031
DB03793,BE0003177
DB03793,BE0003178
DB03793,BE0001042
DB03793,BE0003645
DB03793,BE0000669
DB03793,BE0001744
DB03795,BE0003601
DB03796,BE0000071
DB03796,BE0001200
DB03796,BE0004538
DB03796,BE0004171
DB03796,BE0003957
DB03796,BE0003179
DB03796,BE0003180
DB03796,BE0002887
DB03796,BE0003181
DB03796,BE0003182
DB03796,BE0000530
DB03796,BE0001194
DB03796,BE0001984
DB03796,BE0001201
DB03796,BE0003591
DB03796,BE0001501
DB03798,BE0003183
DB03798,BE0001537
DB03799,BE0002012
DB03799,BE0001364
DB03800,BE0001501
DB03800,BE0001438
DB03800,BE0000324
DB03800,BE0001409
DB03800,BE0001400
DB03800,BE0001318
DB03800,BE0003128
DB03800,BE0001274
DB03801,BE0001258
DB03801,BE0001344
DB03801,BE0001538
DB03801,BE0001535
DB03801,BE0001492
DB03801,BE0001452
DB03801,BE0001072
DB03801,BE0001725
DB03801,BE0001733
DB03801,BE0001775
DB03801,BE0001715
DB03801,BE0001641
DB03801,BE0001801
DB03801,BE0001778
DB03801,BE0001806
DB03801,BE0002666
DB03801,BE0003184
DB03801,BE0002483
DB03801,BE0000123
DB03802,BE0002050
DB03803,BE0001403
DB03804,BE0000487
DB03807,BE0003959
DB03808,BE0001268
DB03808,BE0001120
DB03809,BE0001751
DB03811,BE0001795
DB03811,BE0001270
DB03812,BE0004016
DB03813,BE0001829
DB03813,BE0000426
DB03814,BE0001423
DB03814,BE0001302
DB03814,BE0001495
DB03814,BE0001038
DB03814,BE0000814
DB03814,BE0000329
DB03814,BE0001799
DB03814,BE0001844
DB03814,BE0001920
DB03814,BE0001865
DB03814,BE0001911
DB03814,BE0000259
DB03814,BE0001902
DB03814,BE0002025
DB03814,BE0002075
DB03814,BE0002057
DB03814,BE0003028
DB03814,BE0002802
DB03814,BE0003186
DB03814,BE0003187
DB03814,BE0002626
DB03814,BE0000540
DB03814,BE0000520
DB03814,BE0003188
DB03814,BE0004638
DB03814,BE0003189
DB03814,BE0003190
DB03814,BE0003191
DB03814,BE0002180
DB03814,BE0003192
DB03814,BE0004641
DB03814,BE0003193
DB03814,BE0003194
DB03814,BE0004481
DB03814,BE0002762
DB03814,BE0002709
DB03814,BE0002707
DB03814,BE0004634
DB03814,BE0001783
DB03815,BE0001537
DB03816,BE0002838
DB03817,BE0001438
DB03818,BE0001349
DB03820,BE0003195
DB03821,BE0001535
DB03822,BE0002180
DB03822,BE0002180
DB03822,BE0000865
DB03824,BE0001268
DB03825,BE0001817
DB03825,BE0000785
DB03825,BE0001032
DB03825,BE0001560
DB03827,BE0000838
DB03828,BE0000124
DB03830,BE0000373
DB03832,BE0001982
DB03833,BE0002015
DB03834,BE0000916
DB03835,BE0001246
DB03836,BE0001646
DB03837,BE0003654
DB03839,BE0001337
DB03840,BE0002204
DB03841,BE0001248
DB03842,BE0009979
DB03843,BE0000322
DB03844,BE0001221
DB03845,BE0001218
DB03846,BE0000048
DB03847,BE0000724
DB03847,BE0000216
DB03847,BE0001598
DB03848,BE0001287
DB03849,BE0000487
DB03849,BE0002101
DB03850,BE0001194
DB03851,BE0001661
DB03854,BE0001250
DB03855,BE0000404
DB03856,BE0001335
DB03857,BE0001539
DB03859,BE0000792
DB03860,BE0001153
DB03861,BE0003196
DB03861,BE0001219
DB03862,BE0001810
DB03862,BE0001416
DB03863,BE0001329
DB03863,BE0002148
DB03864,BE0000048
DB03865,BE0001739
DB03865,BE0000895
DB03865,BE0002128
DB03865,BE0000262
DB03866,BE0000648
DB03867,BE0001743
DB03868,BE0001579
DB03869,BE0001766
DB03870,BE0001337
DB03871,BE0001553
DB03874,BE0001739
DB03876,BE0000895
DB03876,BE0000322
DB03877,BE0000014
DB03878,BE0001902
DB03878,BE0004482
DB03879,BE0001416
DB03879,BE0003872
DB03880,BE0003730
DB03880,BE0001182
DB03880,BE0001198
DB03880,BE0001637
DB03880,BE0003172
DB03881,BE0000250
DB03881,BE0000792
DB03882,BE0000685
DB03882,BE0004112
DB03884,BE0003766
DB03884,BE0004152
DB03884,BE0004316
DB03884,BE0004317
DB03884,BE0004318
DB03884,BE0000449
DB03884,BE0000909
DB03886,BE0004520
DB03886,BE0000330
DB03886,BE0001229
DB03887,BE0001553
DB03888,BE0001825
DB03889,BE0003758
DB03890,BE0003417
DB03891,BE0000067
DB03892,BE0000542
DB03893,BE0002196
DB03894,BE0002196
DB03894,BE0001268
DB03895,BE0004515
DB03896,BE0004123
DB03897,BE0004061
DB03897,BE0001702
DB03897,BE0001120
DB03899,BE0003317
DB03900,BE0003844
DB03900,BE0001534
DB03900,BE0001308
DB03900,BE0000418
DB03900,BE0001851
DB03901,BE0000838
DB03902,BE0001042
DB03902,BE0003645
DB03902,BE0002101
DB03903,BE0009974
DB03904,BE0000286
DB03904,BE0000322
DB03904,BE0000985
DB03904,BE0001990
DB03904,BE0004691
DB03904,BE0004692
DB03904,BE0001297
DB03905,BE0000735
DB03906,BE0002089
DB03907,BE0002050
DB03908,BE0001492
DB03909,BE0001431
DB03909,BE0001247
DB03909,BE0001436
DB03909,BE0001547
DB03909,BE0000033
DB03909,BE0003888
DB03909,BE0000042
DB03909,BE0004454
DB03909,BE0001580
DB03909,BE0001997
DB03909,BE0003197
DB03909,BE0002643
DB03909,BE0003115
DB03909,BE0000263
DB03910,BE0001225
DB03911,BE0001943
DB03912,BE0001757
DB03912,BE0001958
DB03912,BE0002049
DB03915,BE0004000
DB03916,BE0001412
DB03916,BE0000314
DB03917,BE0000263
DB03918,BE0001772
DB03919,BE0003782
DB03921,BE0004586
DB03923,BE0001209
DB03924,BE0003758
DB03925,BE0000394
DB03925,BE0000685
DB03926,BE0001349
DB03927,BE0000791
DB03928,BE0000365
DB03929,BE0000433
DB03929,BE0004463
DB03929,BE0003198
DB03929,BE0003654
DB03929,BE0000423
DB03929,BE0001820
DB03931,BE0000516
DB03932,BE0001994
DB03933,BE0001009
DB03934,BE0001015
DB03935,BE0004149
DB03935,BE0001394
